h3_cell,hotspot_name,center_lat,center_lon,PCRI,priority_score,confidence,enforcement_tier,violations,persistence_pct,chronicity_score,dominant_violation,root_cause,recommendation,peak_hour,insight
8960145b6b7ffff,"Palace Road, Kalpana Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",12.991247380851064,77.589246,14.896770747851958,18.617348786258596,52.70506754236649,Medium,141,24.3,120.42659749971064,WRONG PARKING,Demand Overflow,Create dedicated parking capacity,23,"Palace Road, Kalpana Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India) has a PCRI of 14.9 from 141 violations. Primary issue: Demand Overflow. Recommended enforcement around 23:00."
896014581cbffff,"Magadi Main Road, Pattanagere Nagar, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",12.990034168971919,77.50302626719298,14.781202421329334,22.265061269875925,50.46220648998505,Medium,114,36.8,174.6135023237676,NO PARKING,General Illegal Parking,Routine monitoring,6,"Magadi Main Road, Pattanagere Nagar, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India) has a PCRI of 14.8 from 114 violations. Primary issue: General Illegal Parking. Recommended enforcement around 6:00."
8961892526fffff,"Suranjan Das Road, Nada Prabhu Kempegowda Circle, New Thippasandra, Bengaluru, Karnataka. Pin-560075 (India)",12.971752352427185,77.65833605825242,14.690599717860767,18.789131119152557,49.39295362556075,Medium,103,25.7,119.36084610793327,NO PARKING,General Illegal Parking,Routine monitoring,4,"Suranjan Das Road, Nada Prabhu Kempegowda Circle, New Thippasandra, Bengaluru, Karnataka. Pin-560075 (India) has a PCRI of 14.7 from 103 violations. Primary issue: General Illegal Parking. Recommended enforcement around 4:00."
8961892584bffff,"Anepalya Main Road, Muthanna Garden, Nilsandra, Bengaluru, Karnataka. Pin-560030 (India)",12.951592335454546,77.60755278727274,14.612484162121678,16.114454114261196,50.08570809029078,Medium,110,17.1,80.53296644244092,NO PARKING,Demand Overflow,Create dedicated parking capacity,4,"Anepalya Main Road, Muthanna Garden, Nilsandra, Bengaluru, Karnataka. Pin-560030 (India) has a PCRI of 14.6 from 110 violations. Primary issue: Demand Overflow. Recommended enforcement around 4:00."
8961892cb1bffff,"20th Main Road, Block G, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",13.063196781927711,77.59112252409639,14.565014609358057,17.02883543558346,47.121599671785425,Medium,83,20.4,90.38866269640359,WRONG PARKING,General Illegal Parking,Routine monitoring,8,"20th Main Road, Block G, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India) has a PCRI of 14.6 from 83 violations. Primary issue: General Illegal Parking. Recommended enforcement around 8:00."
8960145b157ffff,"10th Main Road, ESI Hospital Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",12.990080394904458,77.55617385541402,14.563232179698476,18.54794978540963,53.84054166016132,Medium,157,25.0,126.56487582567418,WRONG PARKING,General Illegal Parking,Routine monitoring,7,"10th Main Road, ESI Hospital Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India) has a PCRI of 14.6 from 157 violations. Primary issue: General Illegal Parking. Recommended enforcement around 7:00."
8961892abbbffff,"MBT Road, Brigade Golden Triangle, Sannatammanahalli, Bengaluru, Karnataka. Pin-560049 (India)",13.054504351190477,77.76308787738095,14.531189988909926,14.59797351669988,47.247458762985126,Medium,84,12.5,55.53314070612896,WRONG PARKING,General Illegal Parking,Routine monitoring,5,"MBT Road, Brigade Golden Triangle, Sannatammanahalli, Bengaluru, Karnataka. Pin-560049 (India) has a PCRI of 14.5 from 84 violations. Primary issue: General Illegal Parking. Recommended enforcement around 5:00."
89601459e87ffff,"Mumbai Bengaluru Highway, Hesarughatta, T Dasarahalli, Bengaluru, Karnataka. Pin-560073 (India)",13.045346224,77.50761126514286,14.507175407506853,23.510693565441816,54.987937435636105,High,175,41.4,214.05803739457946,WRONG PARKING,General Illegal Parking,Routine monitoring,0,"Mumbai Bengaluru Highway, Hesarughatta, T Dasarahalli, Bengaluru, Karnataka. Pin-560073 (India) has a PCRI of 14.5 from 175 violations. Primary issue: General Illegal Parking. Recommended enforcement around 0:00."
8960169052bffff,"Unnamed Road, Chikkanahalli North Taluka, Bengaluru, Karnataka. Pin-562149 (India)",13.183528344571428,77.68285750057143,14.497342710369953,18.516791549293718,54.987937435636105,Medium,175,25.0,129.2620998759538,WRONG PARKING,General Illegal Parking,Routine monitoring,23,"Unnamed Road, Chikkanahalli North Taluka, Bengaluru, Karnataka. Pin-562149 (India) has a PCRI of 14.5 from 175 violations. Primary issue: General Illegal Parking. Recommended enforcement around 23:00."
8961892e063ffff,"Whitefield Road, Indian Oil Campus, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",12.999473514227793,77.68754852408526,14.461184765267292,16.68353608696305,43.89194658974038,Medium,61,19.7,81.3045473853883,WRONG PARKING,General Illegal Parking,Routine monitoring,21,"Whitefield Road, Indian Oil Campus, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India) has a PCRI of 14.5 from 61 violations. Primary issue: General Illegal Parking. Recommended enforcement around 21:00."
89618925967ffff,"Nettakallappa Circle, Nattakallappa Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",12.94029078896104,77.57304516818182,14.380524807005035,14.969639740913149,53.63667019501622,Medium,154,13.8,69.59926661348561,NO PARKING,General Illegal Parking,Routine monitoring,23,"Nettakallappa Circle, Nattakallappa Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India) has a PCRI of 14.4 from 154 violations. Primary issue: General Illegal Parking. Recommended enforcement around 23:00."
8961892c82fffff,"Kempapura Main Road, Esteem Mall, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",13.049289783139535,77.59332129069767,14.356610277510118,15.372463628003722,54.80509678741253,Medium,172,15.1,77.81470307691646,NO PARKING,General Illegal Parking,Routine monitoring,22,"Kempapura Main Road, Esteem Mall, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India) has a PCRI of 14.4 from 172 violations. Primary issue: General Illegal Parking. Recommended enforcement around 22:00."
89601458587ffff,"Mallathahalli Road, Sri Gurukrupa Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",12.96119338169014,77.51144589788733,14.307634818261153,25.277442040264397,52.779699210634675,High,142,48.0,238.21654225247553,NO PARKING,General Illegal Parking,Routine monitoring,7,"Mallathahalli Road, Sri Gurukrupa Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India) has a PCRI of 14.3 from 142 violations. Primary issue: General Illegal Parking. Recommended enforcement around 7:00."
8961892ebc7ffff,"Lingarajapuram Flyover, Old Bagalur Layout, Lingarajapuram, Bengaluru, Karnataka. Pin-560084 (India)",13.006783862857143,77.62130218380952,14.268693127465443,11.98862063148952,49.595530590176736,Low,105,4.6,21.451819832915508,NO PARKING,General Illegal Parking,Routine monitoring,5,"Lingarajapuram Flyover, Old Bagalur Layout, Lingarajapuram, Bengaluru, Karnataka. Pin-560084 (India) has a PCRI of 14.3 from 105 violations. Primary issue: General Illegal Parking. Recommended enforcement around 5:00."
89618925367ffff,"Kempegowda Road, Domlur, Bengaluru, Karnataka. Pin-560071 (India)",12.961141690714285,77.63715458928571,14.225897857516511,18.60274141774589,52.62990843743869,Medium,140,26.3,130.15238511694582,NO PARKING,General Illegal Parking,Routine monitoring,23,"Kempegowda Road, Domlur, Bengaluru, Karnataka. Pin-560071 (India) has a PCRI of 14.2 from 140 violations. Primary issue: General Illegal Parking. Recommended enforcement around 23:00."
8960145b40fffff,"D Devaraj Urs Road, Karnataka Bhavan Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",12.980891453687214,77.5882454584965,14.16524068519506,18.171349053034945,53.498551772103006,Medium,152,25.0,125.76094803481088,NO PARKING,General Illegal Parking,Routine monitoring,23,"D Devaraj Urs Road, Karnataka Bhavan Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India) has a PCRI of 14.2 from 152 violations. Primary issue: General Illegal Parking. Recommended enforcement around 23:00."
8960145b407ffff,"D Devaraj Urs Road, Ambedkar Veedhi, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",12.97701690620155,77.58844377131783,14.138653104674429,19.294052591993772,51.766078395042,Medium,129,28.9,140.6717456181663,NO PARKING,General Illegal Parking,Routine monitoring,2,"D Devaraj Urs Road, Ambedkar Veedhi, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India) has a PCRI of 14.1 from 129 violations. Primary issue: General Illegal Parking. Recommended enforcement around 2:00."
89618925947ffff,"9th Main Road, Block 2, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",12.93948288490566,77.58398016257861,14.116895159621922,15.392483351218411,61.3126291404524,Medium,318,15.1,87.05438565205115,WRONG PARKING,General Illegal Parking,Routine monitoring,21,"9th Main Road, Block 2, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India) has a PCRI of 14.1 from 318 violations. Primary issue: General Illegal Parking. Recommended enforcement around 21:00."
8961892cb13ffff,"4th Cross Road, Brigade Opus, Hebbal, Bengaluru, Karnataka. Pin-560092 (India)",13.058425551884172,77.59139253092366,14.115651256486544,20.694710802735745,51.433708561085,Medium,125,33.6,162.49907207356966,WRONG PARKING,General Illegal Parking,Routine monitoring,7,"4th Cross Road, Brigade Opus, Hebbal, Bengaluru, Karnataka. Pin-560092 (India) has a PCRI of 14.1 from 125 violations. Primary issue: General Illegal Parking. Recommended enforcement around 7:00."
89618925977ffff,"Old Kanakapura Road, Krest Park Apartment, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",12.938025395064228,77.57688335625909,14.09593963085932,19.74797584431588,54.681432962828914,Medium,170,30.3,155.7924057620306,WRONG PARKING,General Illegal Parking,Routine monitoring,0,"Old Kanakapura Road, Krest Park Apartment, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India) has a PCRI of 14.1 from 170 violations. Primary issue: General Illegal Parking. Recommended enforcement around 0:00."
8960145b50fffff,"Binny Mill Main Road, Railway Quarters, Subhash Nagar, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)",12.973658388405797,77.5663177,14.030656344217713,13.714773369219277,45.18261555196712,Low,69,11.2,47.583146710952825,NO PARKING,General Illegal Parking,Routine monitoring,21,"Binny Mill Main Road, Railway Quarters, Subhash Nagar, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India) has a PCRI of 14.0 from 69 violations. Primary issue: General Illegal Parking. Recommended enforcement around 21:00."
896014581cfffff,"Magadi Main Road, Hanumantharayan Palya, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",12.989283591440241,77.50054874062089,14.01176606219447,16.512800618845187,56.86632327706127,Medium,209,19.7,105.33801835513412,NO PARKING,General Illegal Parking,Routine monitoring,5,"Magadi Main Road, Hanumantharayan Palya, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India) has a PCRI of 14.0 from 209 violations. Primary issue: General Illegal Parking. Recommended enforcement around 5:00."
896016964b3ffff,"Sahakar Nagar Road, L&T Realty Elara Celestia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",13.072566957657658,77.59026602972973,14.01154262442742,14.374564219576701,50.18108961828045,Medium,111,13.2,62.28418510109524,WRONG PARKING,General Illegal Parking,Routine monitoring,4,"Sahakar Nagar Road, L&T Realty Elara Celestia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India) has a PCRI of 14.0 from 111 violations. Primary issue: General Illegal Parking. Recommended enforcement around 4:00."
8961892dd5bffff,"Munninarasimha Road, Prisha Orchids, Chokkanahalli, Bengaluru, Karnataka. Pin-560064 (India)",13.083547812676057,77.63763120422536,13.961367143215032,14.657002969173233,45.482211957572126,Medium,71,14.5,62.0116587257328,WRONG PARKING,General Illegal Parking,Routine monitoring,8,"Munninarasimha Road, Prisha Orchids, Chokkanahalli, Bengaluru, Karnataka. Pin-560064 (India) has a PCRI of 14.0 from 71 violations. Primary issue: General Illegal Parking. Recommended enforcement around 8:00."
8961892735bffff,"Sarjapura Main Road, Jain Heights, Kaikondrahalli, Bengaluru, Karnataka. Pin-560035 (India)",12.912447446327683,77.6809767960452,13.952675397112667,23.426381418917565,55.10810785642265,High,177,42.8,221.78033595250122,NO PARKING,General Illegal Parking,Routine monitoring,4,"Sarjapura Main Road, Jain Heights, Kaikondrahalli, Bengaluru, Karnataka. Pin-560035 (India) has a PCRI of 14.0 from 177 violations. Primary issue: General Illegal Parking. Recommended enforcement around 4:00."
89601458083ffff,"Dr Rajkumar Puniya Bhoomi Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",12.986999345202408,77.51928640629518,13.898898995591038,15.584943430181712,55.80193878950561,Medium,189,17.1,89.72411163394432,NO PARKING,General Illegal Parking,Routine monitoring,4,"Dr Rajkumar Puniya Bhoomi Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India) has a PCRI of 13.9 from 189 violations. Primary issue: General Illegal Parking. Recommended enforcement around 4:00."
8961892ea47ffff,"CMR Road, Jahnavi Layout, Kalyan Nagar, Bengaluru, Karnataka. Pin-560043 (India)",13.022341323025373,77.63844185811287,13.883769435977555,19.65598988443686,58.017171404159896,Medium,233,30.3,165.29622979533838,WRONG PARKING,General Illegal Parking,Routine monitoring,7,"CMR Road, Jahnavi Layout, Kalyan Nagar, Bengaluru, Karnataka. Pin-560043 (India) has a PCRI of 13.9 from 233 violations. Primary issue: General Illegal Parking. Recommended enforcement around 7:00."
8961892e3b3ffff,"Outer Ring Road, Jyothipuram, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",12.998832834,77.672901728,13.85416195634799,15.526041998976467,41.81484404700885,Medium,50,17.8,69.986496262493,WRONG PARKING,Heavy Vehicle Obstruction,Restrict heavy vehicle parking,19,"Outer Ring Road, Jyothipuram, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India) has a PCRI of 13.9 from 50 violations. Primary issue: Heavy Vehicle Obstruction. Recommended enforcement around 19:00."
8961892718fffff,"Amrutha College Road, Rayasandra Circle, Rayasandra, Bengaluru, Karnataka. Pin-560100 (India)",12.875632094285713,77.67087175285715,13.76329643539091,14.259277598902683,45.33346870657189,Medium,70,13.8,58.82498230317016,WRONG PARKING,General Illegal Parking,Routine monitoring,6,"Amrutha College Road, Rayasandra Circle, Rayasandra, Bengaluru, Karnataka. Pin-560100 (India) has a PCRI of 13.8 from 70 violations. Primary issue: General Illegal Parking. Recommended enforcement around 6:00."
8960145b4cfffff,"Cubbon Road, Coffee Board Junction, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",12.98084181552795,77.5970794378882,13.722516044139162,17.381405886060453,54.10642973617127,Medium,161,23.7,120.57603314500749,NO PARKING,General Illegal Parking,Routine monitoring,23,"Cubbon Road, Coffee Board Junction, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India) has a PCRI of 13.7 from 161 violations. Primary issue: General Illegal Parking. Recommended enforcement around 23:00."
89601690577ffff,"Unnamed Road, Chikkanahalli North Taluka, Bengaluru, Karnataka. Pin-562149 (India)",13.184075986335403,77.68636925962733,13.69409265304333,16.747198968999594,54.10642973617127,Medium,161,21.7,110.40084047454272,WRONG PARKING,General Illegal Parking,Routine monitoring,23,"Unnamed Road, Chikkanahalli North Taluka, Bengaluru, Karnataka. Pin-562149 (India) has a PCRI of 13.7 from 161 violations. Primary issue: General Illegal Parking. Recommended enforcement around 23:00."
8961892e913ffff,"St John Road, Shree Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",12.983247186805555,77.61338399166667,13.654734388814166,16.500242368638034,52.927409489065134,Medium,144,21.1,105.00908196507412,NO PARKING,General Illegal Parking,Routine monitoring,5,"St John Road, Shree Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India) has a PCRI of 13.7 from 144 violations. Primary issue: General Illegal Parking. Recommended enforcement around 5:00."
8960145b003ffff,"Sri Sri Sri Balagangadharanatha Swamy Road, Krishna Block, Malleshwaram, Bengaluru, Karnataka. Pin-560020 (India)",12.9930678288,77.5735298344,13.627904563451471,17.842114037981702,51.433708561085,Medium,125,25.7,124.29244500865298,NO PARKING,General Illegal Parking,Routine monitoring,0,"Sri Sri Sri Balagangadharanatha Swamy Road, Krishna Block, Malleshwaram, Bengaluru, Karnataka. Pin-560020 (India) has a PCRI of 13.6 from 125 violations. Primary issue: General Illegal Parking. Recommended enforcement around 0:00."
8960145b16fffff,"Padmabhushan Dr MC Modi Road, Indiranagar, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",12.997282609195402,77.54613291264367,13.585725002396403,18.135265720909313,47.61633859984151,Medium,87,27.0,120.88809399091159,WRONG PARKING,General Illegal Parking,Routine monitoring,5,"Padmabhushan Dr MC Modi Road, Indiranagar, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India) has a PCRI of 13.6 from 87 violations. Primary issue: General Illegal Parking. Recommended enforcement around 5:00."
8961892734bffff,"Sarjapura Main Road, Kaikondrahalli, Bengaluru, Karnataka. Pin-560035 (India)",12.913746583114548,77.67806672008925,13.559039877866278,19.662809279691913,55.28585520986146,Medium,180,31.6,164.2725061880001,WRONG PARKING,General Illegal Parking,Routine monitoring,6,"Sarjapura Main Road, Kaikondrahalli, Bengaluru, Karnataka. Pin-560035 (India) has a PCRI of 13.6 from 180 violations. Primary issue: General Illegal Parking. Recommended enforcement around 6:00."
